class id,filepaths,labels,data set
4,valid/baseball/4.jpg,baseball,valid
4,valid/baseball/5.jpg,baseball,valid
6,valid/basketball/1.jpg,basketball,valid
6,valid/basketball/2.jpg,basketball,valid
6,valid/basketball/3.jpg,basketball,valid
6,valid/basketball/4.jpg,basketball,valid
6,valid/basketball/5.jpg,basketball,valid
14,valid/bowling/1.jpg,bowling,valid
14,valid/bowling/2.jpg,bowling,valid
14,valid/bowling/3.jpg,bowling,valid
14,valid/bowling/4.jpg,bowling,valid
14,valid/bowling/5.jpg,bowling,valid
16,valid/boxing/1.jpg,boxing,valid
16,valid/boxing/2.jpg,boxing,valid
16,valid/boxing/3.jpg,boxing,valid
16,valid/boxing/4.jpg,boxing,valid
16,valid/boxing/5.jpg,boxing,valid
11,valid/fly fishing/1.jpg,fly fishing,valid
11,valid/fly fishing/2.jpg,fly fishing,valid
11,valid/fly fishing/3.jpg,fly fishing,valid
11,valid/fly fishing/4.jpg,fly fishing,valid
11,valid/fly fishing/5.jpg,fly fishing,valid
1,valid/football/1.jpg,football,valid
1,valid/football/2.jpg,football,valid
1,valid/football/3.jpg,football,valid
1,valid/football/4.jpg,football,valid
1,valid/football/5.jpg,football,valid
2,valid/formula 1 racing/1.jpg,formula 1 racing,valid
2,valid/formula 1 racing/2.jpg,formula 1 racing,valid
2,valid/formula 1 racing/3.jpg,formula 1 racing,valid
2,valid/formula 1 racing/4.jpg,formula 1 racing,valid
2,valid/formula 1 racing/5.jpg,formula 1 racing,valid
7,valid/golf/1.jpg,golf,valid
7,valid/golf/2.jpg,golf,valid
7,valid/golf/3.jpg,golf,valid
7,valid/golf/4.jpg,golf,valid
7,valid/golf/5.jpg,golf,valid
5,valid/hockey/1.jpg,hockey,valid
5,valid/hockey/2.jpg,hockey,valid
5,valid/hockey/3.jpg,hockey,valid
5,valid/hockey/4.jpg,hockey,valid
5,valid/hockey/5.jpg,hockey,valid
9,valid/lacrosse/1.jpg,lacrosse,valid
9,valid/lacrosse/2.jpg,lacrosse,valid
9,valid/lacrosse/3.jpg,lacrosse,valid
9,valid/lacrosse/4.jpg,lacrosse,valid
9,valid/lacrosse/5.jpg,lacrosse,valid
3,valid/nascar racing/1.jpg,nascar racing,valid
3,valid/nascar racing/2.jpg,nascar racing,valid
3,valid/nascar racing/3.jpg,nascar racing,valid
3,valid/nascar racing/4.jpg,nascar racing,valid
3,valid/nascar racing/5.jpg,nascar racing,valid
15,valid/snow boarding/1.jpg,snow boarding,valid
15,valid/snow boarding/2.jpg,snow boarding,valid
15,valid/snow boarding/3.jpg,snow boarding,valid
15,valid/snow boarding/4.jpg,snow boarding,valid
15,valid/snow boarding/5.jpg,snow boarding,valid
8,valid/swimming/1.jpg,swimming,valid
8,valid/swimming/2.jpg,swimming,valid
8,valid/swimming/3.jpg,swimming,valid
8,valid/swimming/4.jpg,swimming,valid
8,valid/swimming/5.jpg,swimming,valid
12,valid/tennis/1.jpg,tennis,valid
12,valid/tennis/2.jpg,tennis,valid
12,valid/tennis/3.jpg,tennis,valid
12,valid/tennis/4.jpg,tennis,valid
12,valid/tennis/5.jpg,tennis,valid
0,valid/ultimate/1.jpg,ultimate,valid
0,valid/ultimate/2.jpg,ultimate,valid
0,valid/ultimate/3.jpg,ultimate,valid
0,valid/ultimate/4.jpg,ultimate,valid
0,valid/ultimate/5.jpg,ultimate,valid
10,valid/volleyball/1.jpg,volleyball,valid
10,valid/volleyball/2.jpg,volleyball,valid
10,valid/volleyball/3.jpg,volleyball,valid
10,valid/volleyball/4.jpg,volleyball,valid
10,valid/volleyball/5.jpg,volleyball,valid
13,valid/water polo/1.jpg,water polo,valid
13,valid/water polo/2.jpg,water polo,valid
13,valid/water polo/3.jpg,water polo,valid
13,valid/water polo/4.jpg,water polo,valid
13,valid/water polo/5.jpg,water polo,valid
